Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,4,10,1,1,1,13,14,5,1,0,0,1,0,0,20,0,8,6,11.166666666666666,0,0,7.6,2.6,0.32,Graduate
1,1,4,12,1,1,1,13,14,8,1,0,0,1,0,0,18,0,8,7,12.324285714285711,0,0,10.8,1.4,1.74,Graduate
1,15,1,10,1,14,1,23,28,6,0,0,1,1,0,0,21,3,6,6,12.166666666666666,0,0,13.9,-0.3,0.79,Graduate
1,8,2,10,1,1,1,13,27,10,0,0,0,1,0,1,18,0,11,5,11.142857142857142,0,0,16.2,0.3,-0.92,Graduate
1,1,1,10,1,1,1,19,24,1,1,0,0,1,0,0,18,0,9,4,11.0,0,0,7.6,2.6,0.32,Graduate
1,1,2,12,1,1,1,13,28,10,1,0,0,1,0,0,18,0,8,7,12.914285714285713,0,0,12.7,3.7,-1.7,Graduate
1,1,4,15,1,1,1,3,14,2,1,0,0,1,0,1,18,0,6,6,13.833333333333334,0,0,16.2,0.3,-0.92,Graduate
1,1,1,6,1,1,1,13,1,9,1,0,0,1,0,0,19,0,8,6,13.857142857142858,0,0,13.9,-0.3,0.79,Graduate
1,12,1,11,1,12,1,3,14,3,0,0,0,1,0,1,36,0,7,6,13.714285714285714,0,0,16.2,0.3,-0.92,Dropout
1,1,2,12,1,1,1,23,1,8,1,0,0,1,0,1,18,0,8,7,12.642857142857142,0,0,12.7,3.7,-1.7,Graduate
1,1,1,12,1,1,1,22,27,10,0,0,0,1,0,1,18,0,7,6,12.916666666666666,0,0,7.6,2.6,0.32,Graduate
1,14,1,8,1,1,1,1,3,10,1,0,0,1,0,1,20,0,8,6,15.625,0,0,13.9,-0.3,0.79,Graduate
1,12,1,17,0,1,1,22,27,10,0,0,0,1,0,1,26,0,7,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,14,1,15,1,1,1,1,1,5,0,0,0,1,0,0,21,0,8,6,11.714285714285714,0,0,7.6,2.6,0.32,Graduate
1,12,1,13,1,15,1,1,1,5,0,0,0,1,0,0,25,0,10,6,12.125,0,0,15.5,2.8,-4.06,Enrolled
1,9,1,9,1,1,1,13,3,6,1,0,0,1,0,1,19,0,7,5,11.6,0,0,12.4,0.5,1.79,Graduate
1,12,1,3,0,1,1,13,27,9,1,0,0,1,0,0,24,0,11,1,10.0,0,6,9.4,-0.8,-3.12,Dropout
1,12,1,3,0,1,1,1,14,6,0,0,0,1,0,1,27,0,16,1,10.0,0,0,8.9,1.4,3.51,Dropout
1,8,1,6,1,1,1,13,27,2,0,0,0,1,0,0,21,0,10,0,0.0,1,0,7.6,2.6,0.32,Dropout
1,1,1,9,1,1,1,23,28,8,0,0,0,1,0,1,18,0,7,4,13.0,0,0,9.4,-0.8,-3.12,Graduate
2,1,4,16,1,1,1,22,27,6,0,1,0,1,0,1,19,0,6,6,13.333333333333334,0,0,10.8,1.4,1.74,Graduate
1,1,3,11,1,1,1,1,1,4,1,0,0,1,0,0,18,0,9,4,11.25,0,0,9.4,-0.8,-3.12,Dropout
1,16,1,12,1,1,1,13,1,6,0,0,0,1,0,1,19,0,9,5,13.85,0,0,11.1,0.6,2.02,Graduate
1,9,1,12,1,1,1,1,28,5,1,0,0,1,0,1,19,0,8,6,13.741666666666667,0,0,16.2,0.3,-0.92,Graduate
2,4,1,17,0,17,1,25,5,4,0,0,0,1,0,0,33,2,7,6,15.333333333333334,0,0,11.1,0.6,2.02,Graduate
2,4,1,9,1,3,1,1,4,4,0,0,0,1,0,0,45,0,6,5,11.0,0,0,12.4,0.5,1.79,Graduate
1,1,1,10,1,1,1,1,1,10,0,0,0,1,0,1,20,0,6,6,12.0,0,0,11.1,0.6,2.02,Graduate
1,12,2,14,1,1,1,19,24,1,1,0,0,1,0,0,28,0,5,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,14,1,12,1,1,1,1,1,6,1,0,0,1,0,1,19,0,15,7,11.571428571428571,0,0,12.7,3.7,-1.7,Graduate
1,1,2,11,1,1,1,1,27,5,1,0,0,1,0,0,18,0,10,6,12.857142857142858,0,0,12.7,3.7,-1.7,Graduate
1,12,1,11,1,3,1,13,14,5,0,0,0,1,0,0,38,0,0,0,0.0,0,0,15.5,2.8,-4.06,Dropout
1,1,2,14,1,1,1,1,3,5,0,0,0,1,0,0,19,0,5,5,13.0,0,0,9.4,-0.8,-3.12,Graduate
1,1,1,11,1,1,1,1,27,10,0,0,0,1,0,1,21,0,9,5,11.0,0,0,15.5,2.8,-4.06,Graduate
1,1,1,9,1,1,1,22,1,10,0,0,0,1,0,0,21,0,12,3,12.0,0,3,16.2,0.3,-0.92,Dropout
1,1,1,10,1,1,1,23,27,10,0,0,0,1,0,1,22,0,6,5,12.6,0,0,10.8,1.4,1.74,Graduate
1,1,1,16,1,1,1,13,14,6,0,0,0,1,0,1,18,0,8,5,13.4,0,0,9.4,-0.8,-3.12,Graduate
1,8,2,10,1,1,1,22,27,4,0,1,0,1,0,1,18,0,9,6,11.333333333333334,0,0,15.5,2.8,-4.06,Graduate
1,1,1,8,1,1,1,13,1,10,1,0,0,0,0,0,25,0,14,4,13.5,2,0,9.4,-0.8,-3.12,Dropout
1,12,1,6,1,12,1,13,14,10,0,0,1,0,0,0,24,2,11,3,11.75,0,0,16.2,0.3,-0.92,Dropout
1,1,3,12,1,1,1,3,1,5,1,0,0,1,0,0,19,0,10,6,12.471428571428572,0,0,12.4,0.5,1.79,Enrolled
1,7,1,2,1,1,1,3,3,4,1,0,0,1,0,0,24,11,19,11,12.909090909090908,0,0,12.4,0.5,1.79,Enrolled
1,1,2,9,1,1,1,22,14,6,1,0,0,1,0,1,20,0,5,5,11.6,0,0,12.4,0.5,1.79,Graduate
1,12,1,9,1,1,1,22,1,10,0,0,0,0,0,0,25,0,5,0,0.0,0,0,10.8,1.4,1.74,Dropout
1,1,1,9,1,1,1,23,14,10,0,0,0,1,0,1,20,5,13,9,12.9,0,0,8.9,1.4,3.51,Graduate
1,4,1,12,1,3,1,13,28,6,0,0,0,1,0,0,23,0,8,8,13.22,0,0,9.4,-0.8,-3.12,Graduate
1,8,3,12,1,1,1,13,27,8,1,0,0,1,0,1,19,0,8,7,13.151428571428571,0,0,10.8,1.4,1.74,Graduate
1,15,1,4,1,14,1,22,27,10,0,0,1,0,0,0,29,0,13,3,12.75,0,0,13.9,-0.3,0.79,Dropout
1,1,3,11,1,1,1,13,27,5,1,0,0,1,0,0,21,0,8,6,11.333333333333334,0,0,11.1,0.6,2.02,Graduate
1,1,1,14,1,1,1,13,1,10,1,0,0,1,0,1,18,0,10,6,13.25,0,0,11.1,0.6,2.02,Graduate
1,1,3,5,1,1,1,13,28,10,1,0,0,1,0,0,19,0,7,5,12.4,0,0,9.4,-0.8,-3.12,Enrolled
1,1,3,15,1,1,1,23,27,8,1,0,0,1,0,1,18,0,6,6,15.0,0,0,8.9,1.4,3.51,Dropout
1,1,1,6,1,1,1,7,14,12,0,0,0,1,0,0,19,0,6,5,14.4,0,0,7.6,2.6,0.32,Graduate
1,1,1,15,1,1,1,22,27,10,1,0,0,1,0,0,18,0,12,1,11.0,0,0,9.4,-0.8,-3.12,Enrolled
1,8,1,9,1,1,1,1,1,5,0,0,0,1,0,0,18,0,8,5,12.4,0,0,8.9,1.4,3.51,Graduate
2,12,1,13,1,12,1,23,27,8,1,0,1,0,0,1,37,0,13,1,16.0,0,0,8.9,1.4,3.51,Dropout
1,8,1,17,0,15,1,22,27,7,0,0,0,1,0,0,29,0,10,5,13.571428571428571,0,3,16.2,0.3,-0.92,Graduate
1,8,3,5,1,1,1,22,27,10,0,0,0,1,0,0,18,0,6,6,11.833333333333334,0,0,7.6,2.6,0.32,Enrolled
1,1,1,10,1,1,1,1,1,10,1,0,0,1,0,1,19,0,8,5,11.666666666666666,0,0,12.4,0.5,1.79,Graduate
1,14,1,10,1,1,1,1,1,4,1,0,1,0,0,0,22,6,16,6,11.833333333333334,0,0,16.2,0.3,-0.92,Dropout
1,1,1,11,1,1,1,22,28,10,0,0,0,1,0,1,20,0,8,6,11.166666666666666,0,0,15.5,2.8,-4.06,Graduate
1,12,1,3,0,1,1,22,27,13,0,0,0,1,0,0,34,0,0,0,0.0,0,0,12.7,3.7,-1.7,Dropout
1,14,1,7,1,1,1,22,28,10,0,0,1,0,0,0,30,8,17,8,11.75,0,2,7.6,2.6,0.32,Dropout
1,1,1,10,1,1,1,1,1,5,0,0,0,1,0,0,18,0,7,6,14.0,0,0,10.8,1.4,1.74,Graduate
1,1,1,10,1,1,1,23,14,10,0,0,0,1,0,0,18,0,6,6,12.833333333333334,0,0,12.4,0.5,1.79,Graduate
1,1,2,15,1,1,1,3,1,2,1,0,0,1,0,0,18,0,11,4,12.25,0,0,9.4,-0.8,-3.12,Graduate
1,8,4,12,1,1,1,4,1,3,1,0,0,1,0,0,18,0,8,7,14.828571428571427,0,0,12.7,3.7,-1.7,Graduate
1,1,2,15,1,1,1,23,28,10,1,0,0,1,0,1,19,0,7,5,11.4,0,0,12.7,3.7,-1.7,Graduate
1,1,1,5,1,1,1,22,27,10,1,0,0,1,0,1,19,0,6,6,13.0,0,0,10.8,1.4,1.74,Graduate
1,1,5,12,1,1,1,1,1,10,0,0,0,1,0,1,18,0,8,7,13.671428571428573,0,0,12.7,3.7,-1.7,Graduate
1,15,1,4,1,14,1,22,28,5,0,0,0,1,0,1,21,0,9,6,12.666666666666666,0,0,13.9,-0.3,0.79,Graduate
1,1,2,9,1,1,1,1,14,10,1,0,0,0,0,0,20,0,10,2,10.0,0,0,7.6,2.6,0.32,Dropout
1,8,1,9,1,1,1,10,14,5,1,0,0,1,0,0,20,0,10,5,13.5,0,0,13.9,-0.3,0.79,Graduate
1,1,1,12,1,1,1,5,1,3,0,0,0,1,0,0,19,2,8,7,12.67,0,0,11.1,0.6,2.02,Graduate
1,1,1,10,1,1,1,1,28,5,0,0,0,1,0,0,20,0,8,6,14.5,0,0,16.2,0.3,-0.92,Graduate
1,8,3,12,1,1,1,10,1,5,1,0,0,1,0,0,18,0,7,7,13.685714285714283,0,0,13.9,-0.3,0.79,Graduate
1,13,1,16,1,1,1,22,28,4,0,0,0,1,0,0,20,0,8,5,11.0,0,0,12.7,3.7,-1.7,Dropout
2,4,1,8,1,3,1,5,4,3,0,0,1,0,0,0,29,7,16,7,11.555555555555555,4,2,7.6,2.6,0.32,Dropout
1,1,1,12,1,1,1,13,14,6,0,0,0,1,0,1,18,0,7,7,13.79714285714286,0,0,12.4,0.5,1.79,Enrolled
1,1,1,12,1,1,1,13,14,6,1,0,0,1,0,1,20,0,8,7,14.00375,0,0,15.5,2.8,-4.06,Graduate
1,7,2,9,1,1,1,23,27,10,1,0,0,1,0,1,22,0,8,4,12.0,0,2,16.2,0.3,-0.92,Graduate
4,1,1,3,0,1,1,24,14,5,1,0,0,1,0,1,47,0,9,5,14.166666666666666,0,0,16.2,0.3,-0.92,Graduate
2,16,1,17,0,1,1,22,27,9,0,0,0,1,0,0,31,1,5,5,14.0,0,0,8.9,1.4,3.51,Graduate
1,1,1,5,1,1,1,13,27,8,0,0,0,1,0,1,21,0,7,5,13.8,0,0,16.2,0.3,-0.92,Graduate
1,1,1,3,0,1,1,23,28,1,0,0,0,1,0,0,21,0,8,5,12.8,0,0,7.6,2.6,0.32,Graduate
2,12,1,15,1,9,1,1,1,5,0,0,0,1,0,0,24,0,6,6,12.166666666666666,0,0,7.6,2.6,0.32,Graduate
1,8,1,5,1,1,1,4,27,3,0,0,0,1,0,0,18,0,8,6,12.5,0,0,15.5,2.8,-4.06,Enrolled
1,12,1,3,0,11,1,19,1,12,0,0,0,1,0,0,32,0,9,4,12.0,0,0,7.6,2.6,0.32,Graduate
1,9,2,3,0,1,1,3,1,4,1,0,0,1,0,1,19,0,8,6,10.833333333333334,0,0,10.8,1.4,1.74,Graduate
1,12,1,12,1,1,1,3,3,2,1,0,0,1,0,0,24,0,8,8,13.385,0,0,9.4,-0.8,-3.12,Graduate
1,8,4,6,1,1,1,13,14,5,1,0,0,1,0,0,19,0,14,6,15.666666666666666,0,0,15.5,2.8,-4.06,Graduate
1,15,1,4,1,14,1,13,27,7,0,0,1,1,0,1,19,0,9,6,14.333333333333334,0,0,13.9,-0.3,0.79,Graduate
1,15,1,4,1,14,1,22,27,10,0,0,0,1,0,0,24,0,10,6,11.428571428571429,0,0,12.4,0.5,1.79,Enrolled
1,8,4,10,1,1,1,13,14,29,1,0,0,1,0,1,18,0,9,6,11.666666666666666,0,0,8.9,1.4,3.51,Graduate
1,1,1,5,1,1,1,23,27,4,1,0,0,1,0,1,19,0,9,5,12.0,0,0,8.9,1.4,3.51,Dropout
2,1,1,12,1,1,1,3,28,3,0,0,0,1,0,1,19,0,8,7,14.725714285714288,0,0,10.8,1.4,1.74,Graduate
1,8,2,15,1,1,1,13,28,10,1,0,0,1,0,1,18,0,6,6,14.166666666666666,0,0,12.4,0.5,1.79,Graduate
1,1,1,10,1,1,1,1,1,4,1,0,0,1,0,0,18,0,10,6,11.571428571428571,0,0,12.4,0.5,1.79,Graduate
1,8,4,13,1,1,1,1,1,5,1,0,0,1,0,0,20,0,7,7,12.5,0,0,12.4,0.5,1.79,Graduate
1,1,1,12,1,1,1,13,28,6,0,0,0,1,0,0,18,0,10,8,12.86,2,2,9.4,-0.8,-3.12,Graduate
1,8,4,14,1,1,1,23,28,10,1,0,0,1,0,0,18,0,10,6,12.25,0,0,11.1,0.6,2.02,Graduate
1,1,2,6,1,1,1,23,27,10,1,0,0,1,0,1,21,0,7,4,12.0,0,0,10.8,1.4,1.74,Graduate
1,1,1,12,1,1,1,13,14,5,0,0,0,1,0,1,18,0,9,7,15.116666666666667,0,0,15.5,2.8,-4.06,Graduate
1,16,1,14,1,1,1,13,14,6,0,0,1,0,0,0,18,0,6,2,12.5,0,0,9.4,-0.8,-3.12,Dropout
1,8,2,10,1,1,1,1,9,5,1,0,0,1,0,0,19,0,11,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,14,1,1,1,1,14,5,1,0,0,1,0,0,19,0,8,4,11.0,0,0,10.8,1.4,1.74,Enrolled
1,8,4,14,1,1,1,1,14,6,1,0,0,1,0,0,18,0,8,6,11.875,0,0,11.1,0.6,2.02,Graduate
1,12,1,8,1,3,1,3,1,12,1,0,0,1,0,0,34,1,6,1,11.0,0,0,12.7,3.7,-1.7,Dropout
1,1,3,6,1,1,1,9,9,12,0,0,0,1,0,0,19,0,5,5,15.2,0,0,7.6,2.6,0.32,Graduate
1,15,1,8,1,14,1,22,27,8,1,0,1,0,0,0,19,2,7,5,11.6,0,0,12.4,0.5,1.79,Dropout
1,16,1,10,1,1,1,3,14,3,0,0,1,1,0,0,26,0,6,6,14.833333333333334,0,0,11.1,0.6,2.02,Graduate
1,8,1,16,1,1,1,19,24,1,1,0,0,1,0,0,21,0,12,3,11.333333333333334,0,0,7.6,2.6,0.32,Dropout
1,8,2,9,1,1,1,13,14,5,0,0,0,1,0,1,18,0,5,5,11.2,0,0,11.1,0.6,2.02,Graduate
1,8,4,16,1,1,1,23,28,6,1,0,0,1,0,1,20,0,8,5,13.4,0,0,9.4,-0.8,-3.12,Graduate
1,16,1,9,1,1,1,1,1,5,0,0,0,1,0,0,25,0,12,2,10.5,0,0,11.1,0.6,2.02,Dropout
1,1,1,9,1,1,1,1,28,5,0,0,0,1,0,0,18,0,5,5,16.2,0,0,11.1,0.6,2.02,Graduate
1,1,1,12,1,1,1,13,14,4,1,0,0,1,0,1,18,0,7,7,14.542857142857144,0,0,16.2,0.3,-0.92,Graduate
1,1,1,12,1,1,1,26,14,4,0,0,0,1,0,0,19,0,7,7,13.694285714285714,0,0,11.1,0.6,2.02,Graduate
1,1,1,10,1,1,1,13,28,6,0,0,0,1,0,1,18,0,8,6,11.285714285714286,0,0,12.4,0.5,1.79,Graduate
1,8,1,12,1,1,1,23,28,8,0,0,0,1,0,0,20,0,11,6,11.757142857142856,0,0,15.5,2.8,-4.06,Enrolled
1,4,1,6,1,15,1,13,14,10,0,0,1,0,0,0,26,0,3,0,0.0,0,0,8.9,1.4,3.51,Dropout
1,13,1,12,1,1,1,22,27,8,1,0,0,1,0,1,19,0,8,7,13.058571428571428,0,0,10.8,1.4,1.74,Graduate
1,1,1,12,1,1,1,1,1,6,0,0,0,1,0,0,19,0,7,7,14.3,0,0,16.2,0.3,-0.92,Graduate
1,14,4,9,1,1,1,22,27,10,0,0,0,1,0,0,19,3,15,5,11.8,0,0,7.6,2.6,0.32,Graduate
1,3,3,6,1,1,1,1,14,8,1,0,0,1,0,0,19,0,9,3,10.333333333333334,1,0,7.6,2.6,0.32,Enrolled
1,1,1,11,1,1,1,13,14,6,1,0,0,1,0,0,18,0,7,6,10.571428571428571,0,0,16.2,0.3,-0.92,Graduate
1,14,1,12,1,6,1,1,27,10,1,0,0,1,0,0,19,0,7,6,13.333333333333334,0,0,7.6,2.6,0.32,Graduate
1,1,1,10,1,1,1,1,1,10,0,0,1,1,0,0,18,0,10,6,11.857142857142858,0,0,13.9,-0.3,0.79,Graduate
1,1,1,16,1,1,1,2,14,5,1,0,0,1,0,0,18,0,9,5,12.6,0,0,9.4,-0.8,-3.12,Enrolled
1,1,1,6,1,1,1,13,28,10,1,0,0,1,0,0,18,0,11,5,14.0,3,0,9.4,-0.8,-3.12,Enrolled
1,1,1,16,1,1,1,1,28,10,1,0,0,1,0,0,18,0,12,5,12.0,0,0,11.1,0.6,2.02,Enrolled
1,15,1,7,1,14,1,13,27,5,0,0,1,1,0,0,26,0,6,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,10,1,1,1,23,28,8,1,0,0,1,0,0,20,0,7,6,12.0,0,0,12.4,0.5,1.79,Graduate
1,1,1,3,0,1,1,22,28,10,0,0,0,1,0,0,19,0,6,6,12.666666666666666,0,0,12.7,3.7,-1.7,Graduate
1,1,1,10,1,1,1,19,27,5,1,0,0,1,0,1,18,0,6,6,12.166666666666666,0,0,9.4,-0.8,-3.12,Graduate
1,15,1,10,1,14,1,23,27,8,0,0,0,1,0,0,19,3,6,6,13.333333333333334,0,0,13.9,-0.3,0.79,Graduate
1,4,1,16,1,15,1,26,3,3,0,0,1,1,0,0,40,0,8,7,15.0,0,0,12.4,0.5,1.79,Graduate
1,1,4,12,1,1,1,23,28,8,1,0,0,1,0,1,18,0,8,8,13.39125,0,0,9.4,-0.8,-3.12,Graduate
1,8,1,10,1,1,1,3,1,10,0,0,0,1,0,0,19,0,9,5,12.166666666666666,0,0,13.9,-0.3,0.79,Graduate
1,8,1,8,1,1,1,2,7,4,0,0,0,1,0,0,18,0,9,4,11.25,0,0,7.6,2.6,0.32,Graduate
1,1,1,6,1,1,1,1,2,4,1,0,0,1,0,0,19,0,13,4,12.0,2,0,9.4,-0.8,-3.12,Enrolled
1,1,1,2,1,1,1,3,3,3,1,0,0,1,0,0,18,0,0,0,0.0,0,0,15.5,2.8,-4.06,Dropout
2,12,1,3,0,1,1,22,27,10,1,0,0,1,0,0,33,0,7,6,12.833333333333334,0,0,12.4,0.5,1.79,Graduate
1,12,1,4,1,3,1,3,3,2,0,0,0,1,0,0,35,0,10,6,14.0,0,0,16.2,0.3,-0.92,Graduate
1,13,1,9,1,1,1,22,28,10,1,0,0,1,0,0,26,3,5,4,13.0,0,0,9.4,-0.8,-3.12,Enrolled
1,1,1,15,1,1,1,13,14,8,1,0,0,1,0,0,18,0,7,6,13.5,0,0,9.4,-0.8,-3.12,Graduate
1,14,1,10,1,1,1,22,27,10,0,0,0,1,0,0,36,10,24,13,10.692307692307692,1,0,15.5,2.8,-4.06,Enrolled
4,12,1,17,0,1,1,22,27,7,0,0,0,1,0,0,39,0,6,5,11.0,0,0,10.8,1.4,1.74,Graduate
2,12,1,10,1,1,1,22,27,10,0,0,0,1,0,0,44,0,8,6,13.0,0,0,12.7,3.7,-1.7,Graduate
1,1,2,3,0,1,1,3,1,4,0,0,0,1,0,0,20,0,10,5,12.0,0,0,9.4,-0.8,-3.12,Enrolled
1,1,1,11,1,1,1,13,14,10,1,0,0,1,0,0,24,0,9,4,12.6,0,0,12.7,3.7,-1.7,Dropout
1,14,1,15,1,1,1,13,14,10,0,0,0,1,0,1,20,0,6,6,13.666666666666666,0,0,12.4,0.5,1.79,Graduate
1,1,4,2,1,1,1,1,1,10,1,0,0,0,0,0,19,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
2,1,1,12,1,1,1,22,28,10,0,0,1,1,0,1,18,0,7,6,14.2,0,0,7.6,2.6,0.32,Graduate
1,1,1,11,1,1,1,13,14,5,0,0,1,0,0,0,22,0,10,5,11.0,0,0,10.8,1.4,1.74,Dropout
1,8,1,6,1,1,1,13,1,5,1,0,0,1,0,0,18,0,7,6,15.0,0,0,11.1,0.6,2.02,Graduate
1,12,1,12,1,12,1,23,27,10,0,0,0,1,0,0,24,0,9,6,12.585714285714284,0,0,13.9,-0.3,0.79,Graduate
1,12,1,17,0,1,1,22,27,12,0,0,0,1,0,0,33,0,0,0,0.0,0,0,12.7,3.7,-1.7,Dropout
1,12,1,4,1,1,1,22,27,4,0,0,1,1,0,1,30,0,6,0,0.0,0,0,11.1,0.6,2.02,Enrolled
1,12,1,6,1,17,1,3,29,3,0,0,0,1,0,0,26,0,0,0,0.0,0,0,8.9,1.4,3.51,Dropout
1,8,4,16,1,1,1,13,28,5,1,0,0,1,0,0,18,0,7,6,11.666666666666666,0,0,10.8,1.4,1.74,Graduate
1,1,1,15,1,1,1,22,28,10,0,0,1,1,0,0,19,0,13,3,12.666666666666666,0,0,10.8,1.4,1.74,Dropout
1,8,4,9,1,1,1,13,28,10,1,0,0,1,0,0,20,0,10,3,10.333333333333334,0,2,16.2,0.3,-0.92,Enrolled
1,17,1,6,1,16,1,13,27,10,1,0,0,1,0,1,22,7,18,8,13.5,0,0,8.9,1.4,3.51,Graduate
1,1,4,12,1,1,1,1,1,10,1,0,0,1,0,0,19,0,8,5,13.98,0,0,7.6,2.6,0.32,Enrolled
1,1,1,6,1,1,1,22,28,8,1,0,0,1,0,1,21,0,13,6,16.153846153846153,0,0,15.5,2.8,-4.06,Graduate
1,1,4,12,1,1,1,13,28,5,1,0,0,1,0,1,21,0,7,6,14.033333333333331,0,0,7.6,2.6,0.32,Graduate
1,8,1,6,1,1,1,13,27,3,0,0,0,1,0,0,19,0,8,1,11.0,0,0,7.6,2.6,0.32,Enrolled
1,1,1,16,1,1,1,23,27,29,1,0,0,1,0,1,19,0,8,7,13.857142857142858,0,0,8.9,1.4,3.51,Graduate
1,1,6,12,1,1,1,13,14,10,1,0,0,1,0,0,18,0,8,7,13.414285714285716,0,0,12.7,3.7,-1.7,Dropout
2,14,1,3,0,1,1,22,29,10,0,0,0,1,0,0,50,7,11,11,13.545454545454543,0,0,16.2,0.3,-0.92,Graduate
4,12,1,17,0,1,1,23,14,10,0,0,0,1,0,1,31,0,11,4,11.25,0,0,13.9,-0.3,0.79,Enrolled
1,8,1,15,1,1,1,1,14,5,0,0,0,1,0,1,19,0,6,6,13.833333333333334,0,0,15.5,2.8,-4.06,Graduate
4,12,1,17,0,1,1,1,27,20,0,0,0,1,0,0,35,0,8,5,12.0,0,0,13.9,-0.3,0.79,Graduate
2,12,1,6,1,12,1,23,28,5,0,0,0,1,0,0,31,0,0,0,0.0,0,0,12.7,3.7,-1.7,Dropout
2,16,1,3,0,12,1,22,27,10,0,0,1,1,0,0,42,5,14,10,11.9,0,0,11.1,0.6,2.02,Enrolled
1,9,4,9,1,1,1,22,27,10,1,0,0,0,0,0,34,0,5,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,12,1,1,1,1,1,5,1,0,0,1,0,1,18,0,7,7,15.135714285714286,0,0,12.4,0.5,1.79,Graduate
1,8,1,16,1,1,1,3,3,4,1,0,0,0,0,1,18,0,7,7,12.285714285714286,0,0,8.9,1.4,3.51,Enrolled
1,15,1,6,1,14,1,22,28,6,1,0,0,1,0,0,21,2,16,5,12.666666666666666,0,0,16.2,0.3,-0.92,Enrolled
4,12,1,12,1,12,1,23,14,6,0,0,0,1,0,1,26,0,13,5,12.74,0,0,16.2,0.3,-0.92,Dropout
1,14,1,12,1,1,1,13,27,9,0,0,0,1,0,0,20,0,8,6,13.25,0,0,13.9,-0.3,0.79,Enrolled
1,1,1,10,1,1,1,23,28,6,0,0,0,1,0,0,19,0,13,3,10.333333333333334,0,0,7.6,2.6,0.32,Enrolled
1,1,1,16,1,1,1,13,14,6,0,0,0,1,0,1,19,0,7,6,13.428571428571429,0,0,15.5,2.8,-4.06,Graduate
1,17,1,9,1,16,1,3,4,3,0,0,0,1,0,0,20,6,19,9,12.555555555555555,0,0,8.9,1.4,3.51,Graduate
1,1,1,10,1,1,1,19,24,1,0,0,0,1,0,0,19,0,8,6,11.5,0,0,7.6,2.6,0.32,Graduate
1,1,1,16,1,1,1,22,27,10,0,0,0,1,0,0,18,0,6,6,13.666666666666666,0,0,7.6,2.6,0.32,Graduate
1,12,1,17,0,3,1,22,27,10,0,0,0,1,0,0,28,10,16,11,11.272727272727272,0,0,10.8,1.4,1.74,Graduate
1,8,1,16,1,1,1,1,14,5,1,0,0,1,0,0,22,0,10,5,13.166666666666666,0,0,15.5,2.8,-4.06,Enrolled
1,15,1,3,0,14,1,22,27,8,0,0,0,1,0,1,21,3,6,6,14.666666666666666,0,0,13.9,-0.3,0.79,Graduate
1,15,1,6,1,14,1,4,28,5,1,0,0,1,0,0,21,0,11,4,12.75,0,0,12.4,0.5,1.79,Enrolled
1,12,1,12,1,1,1,1,14,6,0,1,0,1,0,0,26,0,11,5,11.2,0,0,16.2,0.3,-0.92,Enrolled
1,1,6,15,1,1,1,18,27,8,1,0,1,0,0,0,18,0,8,5,13.0,0,0,7.6,2.6,0.32,Dropout
1,8,2,6,1,1,1,1,1,10,0,0,0,0,0,0,20,0,8,2,10.5,0,0,7.6,2.6,0.32,Dropout
1,8,2,6,1,1,1,1,14,5,0,0,0,1,0,0,18,0,7,6,14.857142857142858,0,0,11.1,0.6,2.02,Graduate
1,1,4,12,1,1,1,1,1,5,1,0,0,1,0,1,19,0,11,7,12.86,0,0,10.8,1.4,1.74,Graduate
1,16,1,10,1,1,1,3,14,4,1,0,0,1,0,0,20,5,12,11,11.727272727272728,0,0,12.4,0.5,1.79,Graduate
1,15,1,6,1,14,1,23,27,5,1,0,0,1,0,1,22,3,11,6,13.142857142857142,0,0,13.9,-0.3,0.79,Graduate
1,8,1,14,1,1,1,22,14,6,1,0,1,1,0,0,18,0,6,5,11.8,0,0,10.8,1.4,1.74,Dropout
1,8,1,9,1,1,1,23,27,7,1,0,0,1,0,0,19,0,10,3,10.666666666666666,0,3,16.2,0.3,-0.92,Dropout
1,8,4,5,1,1,1,1,3,4,0,0,0,1,0,1,18,0,9,5,11.6,0,0,8.9,1.4,3.51,Enrolled
1,8,1,11,1,1,1,22,27,8,1,0,0,1,0,0,20,0,13,3,10.333333333333334,0,0,10.8,1.4,1.74,Enrolled
1,1,1,15,1,1,1,23,27,10,1,1,0,1,0,0,19,0,11,4,12.25,0,0,7.6,2.6,0.32,Enrolled
1,1,1,11,1,1,1,13,28,10,0,0,0,1,0,0,19,0,6,6,12.0,0,0,12.4,0.5,1.79,Enrolled
1,8,1,12,1,1,1,22,27,6,1,0,0,1,0,0,19,0,8,7,14.731428571428571,0,0,10.8,1.4,1.74,Graduate
